ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
2,T_0,570,712,-157,165,21697,2697936.311,Left,High,5/1/2023 13:53:30,61,0,1,One
3,T_0,1358,736,631,189,21697,2697936.311,Right,High,5/1/2023 13:53:30,61,0,1,One
4,T_0,343,736,-384,189,21697,2697936.311,Left,High,5/1/2023 13:53:30,61,0,1,One
5,T_0,161,818,-566,271,21697,2697936.311,Left,High,5/1/2023 13:53:30,61,0,1,One
1,T_0,1353,663,626,116,21698,2698061.366,Right,High,5/1/2023 13:53:30,186,0,1,One
2,T_0,570,713,-157,166,21698,2698061.366,Left,High,5/1/2023 13:53:30,186,0,1,One
3,T_0,1358,736,631,189,21698,2698061.366,Right,High,5/1/2023 13:53:30,186,0,1,One
4,T_0,342,736,-385,189,21698,2698061.366,Left,High,5/1/2023 13:53:30,186,0,1,One
5,T_0,161,818,-566,271,21698,2698061.366,Left,High,5/1/2023 13:53:30,186,0,1,One
1,T_0,1352,662,625,115,21699,2698186.254,Right,High,5/1/2023 13:53:30,311,0,1,One
2,T_0,571,713,-156,166,21699,2698186.254,Left,High,5/1/2023 13:53:30,311,0,1,One
3,T_0,1358,736,631,189,21699,2698186.254,Right,High,5/1/2023 13:53:30,311,0,1,One
4,T_0,342,737,-385,190,21699,2698186.254,Left,High,5/1/2023 13:53:30,311,0,1,One
5,T_0,161,818,-566,271,21699,2698186.254,Left,High,5/1/2023 13:53:30,311,0,1,One
1,T_0,1352,662,625,115,21700,2698311.223,Right,High,5/1/2023 13:53:30,435,0,1,One
2,T_0,571,713,-156,166,21700,2698311.223,Left,High,5/1/2023 13:53:30,435,0,1,One
3,T_0,1358,736,631,189,21700,2698311.223,Right,High,5/1/2023 13:53:30,435,0,1,One
4,T_0,343,737,-384,190,21700,2698311.223,Left,High,5/1/2023 13:53:30,435,0,1,One
5,T_0,161,818,-566,271,21700,2698311.223,Left,High,5/1/2023 13:53:30,435,0,1,One
1,T_0,1352,662,625,115,21701,2698436.262,Right,High,5/1/2023 13:53:30,561,0,1,One
2,T_0,571,713,-156,166,21701,2698436.262,Left,High,5/1/2023 13:53:30,561,0,1,One
3,T_0,1358,736,631,189,21701,2698436.262,Right,High,5/1/2023 13:53:30,561,0,1,One
4,T_0,342,737,-385,190,21701,2698436.262,Left,High,5/1/2023 13:53:30,561,0,1,One
5,T_0,162,818,-565,271,21701,2698436.262,Left,High,5/1/2023 13:53:30,561,0,1,One
1,T_0,1352,662,625,115,21702,2698561.233,Right,High,5/1/2023 13:53:30,685,0,1,One
2,T_0,571,713,-156,166,21702,2698561.233,Left,High,5/1/2023 13:53:30,685,0,1,One
3,T_0,1358,736,631,189,21702,2698561.233,Right,High,5/1/2023 13:53:30,685,0,1,One
4,T_0,343,737,-384,190,21702,2698561.233,Left,High,5/1/2023 13:53:30,685,0,1,One
5,T_0,161,818,-566,271,21702,2698561.233,Left,High,5/1/2023 13:53:30,685,0,1,One
1,T_0,1352,662,625,115,21703,2698686.138,Right,High,5/1/2023 13:53:30,810,0,1,One
2,T_0,571,714,-156,167,21703,2698686.138,Left,High,5/1/2023 13:53:30,810,0,1,One
3,T_0,1358,736,631,189,21703,2698686.138,Right,High,5/1/2023 13:53:30,810,0,1,One
4,T_0,343,737,-384,190,21703,2698686.138,Left,High,5/1/2023 13:53:30,810,0,1,One
5,T_0,161,818,-566,271,21703,2698686.138,Left,High,5/1/2023 13:53:30,810,0,1,One
1,T_0,1351,661,624,114,21704,2698811.109,Right,High,5/1/2023 13:53:30,935,0,1,One
2,T_0,571,714,-156,167,21704,2698811.109,Left,High,5/1/2023 13:53:30,935,0,1,One
3,T_0,1358,736,631,189,21704,2698811.109,Right,High,5/1/2023 13:53:30,935,0,1,One
4,T_0,342,737,-385,190,21704,2698811.109,Left,High,5/1/2023 13:53:30,935,0,1,One
5,T_0,161,818,-566,271,21704,2698811.109,Left,High,5/1/2023 13:53:30,935,0,1,One
1,T_0,1352,656,625,109,21705,2698936.078,Right,High,5/1/2023 13:53:31,60,0,1,One
2,T_0,571,714,-156,167,21705,2698936.078,Left,High,5/1/2023 13:53:31,60,0,1,One
3,T_0,1358,736,631,189,21705,2698936.078,Right,High,5/1/2023 13:53:31,60,0,1,One
4,T_0,343,737,-384,190,21705,2698936.078,Left,High,5/1/2023 13:53:31,60,0,1,One
5,T_0,161,818,-566,271,21705,2698936.078,Left,High,5/1/2023 13:53:31,60,0,1,One
1,T_0,1353,653,626,106,21706,2699061.134,Right,High,5/1/2023 13:53:31,185,0,1,One
2,T_0,572,714,-155,167,21706,2699061.134,Left,High,5/1/2023 13:53:31,185,0,1,One
3,T_0,1358,736,631,189,21706,2699061.134,Right,High,5/1/2023 13:53:31,185,0,1,One
4,T_0,342,736,-385,189,21706,2699061.134,Left,High,5/1/2023 13:53:31,185,0,1,One
5,T_0,161,818,-566,271,21706,2699061.134,Left,High,5/1/2023 13:53:31,185,0,1,One
1,T_0,1353,650,626,103,21707,2699186.022,Right,High,5/1/2023 13:53:31,310,0,1,One
2,T_0,572,714,-155,167,21707,2699186.022,Left,High,5/1/2023 13:53:31,310,0,1,One
3,T_0,1358,736,631,189,21707,2699186.022,Right,High,5/1/2023 13:53:31,310,0,1,One
4,T_0,342,736,-385,189,21707,2699186.022,Left,High,5/1/2023 13:53:31,310,0,1,One
5,T_0,161,818,-566,271,21707,2699186.022,Left,High,5/1/2023 13:53:31,310,0,1,One
1,T_0,1358,648,631,101,21708,2699311.083,Right,High,5/1/2023 13:53:31,435,0,1,One
2,T_0,572,714,-155,167,21708,2699311.083,Left,High,5/1/2023 13:53:31,435,0,1,One
3,T_0,1358,736,631,189,21708,2699311.083,Right,High,5/1/2023 13:53:31,435,0,1,One
4,T_0,342,736,-385,189,21708,2699311.083,Left,High,5/1/2023 13:53:31,435,0,1,One
5,T_0,161,818,-566,271,21708,2699311.083,Left,High,5/1/2023 13:53:31,435,0,1,One
1,T_0,1360,645,633,98,21709,2699435.964,Right,High,5/1/2023 13:53:31,560,0,1,One
2,T_0,572,714,-155,167,21709,2699435.964,Left,High,5/1/2023 13:53:31,560,0,1,One
3,T_0,1358,736,631,189,21709,2699435.964,Right,High,5/1/2023 13:53:31,560,0,1,One
4,T_0,342,737,-385,190,21709,2699435.964,Left,High,5/1/2023 13:53:31,560,0,1,One
5,T_0,161,818,-566,271,21709,2699435.964,Left,High,5/1/2023 13:53:31,560,0,1,One
1,T_0,1362,640,635,93,21710,2699561.004,Right,High,5/1/2023 13:53:31,685,0,1,One
2,T_0,572,715,-155,168,21710,2699561.004,Left,High,5/1/2023 13:53:31,685,0,1,One
3,T_0,1358,736,631,189,21710,2699561.004,Right,High,5/1/2023 13:53:31,685,0,1,One
4,T_0,342,736,-385,189,21710,2699561.004,Left,High,5/1/2023 13:53:31,685,0,1,One
5,T_0,161,818,-566,271,21710,2699561.004,Left,High,5/1/2023 13:53:31,685,0,1,One
1,T_0,1366,630,639,83,21711,2699685.998,Right,High,5/1/2023 13:53:31,810,0,1,One
2,T_0,572,714,-155,167,21711,2699685.998,Left,High,5/1/2023 13:53:31,810,0,1,One
3,T_0,1358,736,631,189,21711,2699685.998,Right,High,5/1/2023 13:53:31,810,0,1,One
4,T_0,342,737,-385,190,21711,2699685.998,Left,High,5/1/2023 13:53:31,810,0,1,One
5,T_0,161,818,-566,271,21711,2699685.998,Left,High,5/1/2023 13:53:31,810,0,1,One
1,T_0,1362,630,635,83,21712,2699810.875,Right,High,5/1/2023 13:53:31,935,0,1,One
2,T_0,572,715,-155,168,21712,2699810.875,Left,High,5/1/2023 13:53:31,935,0,1,One
3,T_0,1358,736,631,189,21712,2699810.875,Right,High,5/1/2023 13:53:31,935,0,1,One
4,T_0,342,736,-385,189,21712,2699810.875,Left,High,5/1/2023 13:53:31,935,0,1,One
5,T_0,161,818,-566,271,21712,2699810.875,Left,High,5/1/2023 13:53:31,935,0,1,One
1,T_0,1363,630,636,83,21713,2699935.85,Right,High,5/1/2023 13:53:32,60,0,1,One
2,T_0,573,715,-154,168,21713,2699935.85,Left,High,5/1/2023 13:53:32,60,0,1,One
3,T_0,1358,736,631,189,21713,2699935.85,Right,High,5/1/2023 13:53:32,60,0,1,One
4,T_0,343,737,-384,190,21713,2699935.85,Left,High,5/1/2023 13:53:32,60,0,1,One
5,T_0,161,818,-566,271,21713,2699935.85,Left,High,5/1/2023 13:53:32,60,0,1,One
1,T_0,1368,627,641,80,21714,2700060.907,Right,High,5/1/2023 13:53:32,185,0,1,One
2,T_0,573,715,-154,168,21714,2700060.907,Left,High,5/1/2023 13:53:32,185,0,1,One
3,T_0,1358,736,631,189,21714,2700060.907,Right,High,5/1/2023 13:53:32,185,0,1,One
4,T_0,342,736,-385,189,21714,2700060.907,Left,High,5/1/2023 13:53:32,185,0,1,One
5,T_0,161,818,-566,271,21714,2700060.907,Left,High,5/1/2023 13:53:32,185,0,1,One
1,T_0,1367,622,640,75,21715,2700185.788,Right,High,5/1/2023 13:53:32,310,0,1,One
2,T_0,573,715,-154,168,21715,2700185.788,Left,High,5/1/2023 13:53:32,310,0,1,One
3,T_0,1358,736,631,189,21715,2700185.788,Right,High,5/1/2023 13:53:32,310,0,1,One
4,T_0,342,736,-385,189,21715,2700185.788,Left,High,5/1/2023 13:53:32,310,0,1,One
5,T_0,161,818,-566,271,21715,2700185.788,Left,High,5/1/2023 13:53:32,310,0,1,One
1,T_0,1368,616,641,69,21716,2700310.761,Right,High,5/1/2023 13:53:32,435,0,1,One
2,T_0,573,714,-154,167,21716,2700310.761,Left,High,5/1/2023 13:53:32,435,0,1,One
3,T_0,1358,736,631,189,21716,2700310.761,Right,High,5/1/2023 13:53:32,435,0,1,One
4,T_0,343,737,-384,190,21716,2700310.761,Left,High,5/1/2023 13:53:32,435,0,1,One
5,T_0,161,818,-566,271,21716,2700310.761,Left,High,5/1/2023 13:53:32,435,0,1,One
1,T_0,1366,614,639,67,21717,2700435.733,Right,High,5/1/2023 13:53:32,560,0,1,One
2,T_0,574,715,-153,168,21717,2700435.733,Left,High,5/1/2023 13:53:32,560,0,1,One
3,T_0,1358,736,631,189,21717,2700435.733,Right,High,5/1/2023 13:53:32,560,0,1,One
4,T_0,342,736,-385,189,21717,2700435.733,Left,High,5/1/2023 13:53:32,560,0,1,One
5,T_0,161,818,-566,271,21717,2700435.733,Left,High,5/1/2023 13:53:32,560,0,1,One
1,T_0,1364,613,637,66,21718,2700560.773,Right,High,5/1/2023 13:53:32,685,0,1,One
2,T_0,573,716,-154,169,21718,2700560.773,Left,High,5/1/2023 13:53:32,685,0,1,One
3,T_0,1357,736,630,189,21718,2700560.773,Right,High,5/1/2023 13:53:32,685,0,1,One
4,T_0,343,737,-384,190,21718,2700560.773,Left,High,5/1/2023 13:53:32,685,0,1,One
5,T_0,161,818,-566,271,21718,2700560.773,Left,High,5/1/2023 13:53:32,685,0,1,One
1,T_0,1363,613,636,66,21719,2700685.76,Right,High,5/1/2023 13:53:32,810,0,1,One
2,T_0,573,718,-154,171,21719,2700685.76,Left,High,5/1/2023 13:53:32,810,0,1,One
3,T_0,1358,736,631,189,21719,2700685.76,Right,High,5/1/2023 13:53:32,810,0,1,One
4,T_0,342,736,-385,189,21719,2700685.76,Left,High,5/1/2023 13:53:32,810,0,1,One
5,T_0,161,818,-566,271,21719,2700685.76,Left,High,5/1/2023 13:53:32,810,0,1,One
1,T_0,1362,606,635,59,21720,2700810.645,Right,High,5/1/2023 13:53:32,935,0,1,One
2,T_0,574,718,-153,171,21720,2700810.645,Left,High,5/1/2023 13:53:32,935,0,1,One
3,T_0,1358,736,631,189,21720,2700810.645,Right,High,5/1/2023 13:53:32,935,0,1,One
4,T_0,342,736,-385,189,21720,2700810.645,Left,High,5/1/2023 13:53:32,935,0,1,One
5,T_0,161,818,-566,271,21720,2700810.645,Left,High,5/1/2023 13:53:32,935,0,1,One
1,T_0,1362,600,635,53,21721,2700935.705,Right,High,5/1/2023 13:53:33,60,0,1,One
2,T_0,574,718,-153,171,21721,2700935.705,Left,High,5/1/2023 13:53:33,60,0,1,One
3,T_0,1358,736,631,189,21721,2700935.705,Right,High,5/1/2023 13:53:33,60,0,1,One
4,T_0,343,736,-384,189,21721,2700935.705,Left,High,5/1/2023 13:53:33,60,0,1,One
5,T_0,161,818,-566,271,21721,2700935.705,Left,High,5/1/2023 13:53:33,60,0,1,One
1,T_0,1363,589,636,42,21722,2701060.632,Right,High,5/1/2023 13:53:33,185,0,1,One
2,T_0,574,718,-153,171,21722,2701060.632,Left,High,5/1/2023 13:53:33,185,0,1,One
3,T_0,1358,736,631,189,21722,2701060.632,Right,High,5/1/2023 13:53:33,185,0,1,One
4,T_0,342,736,-385,189,21722,2701060.632,Left,High,5/1/2023 13:53:33,185,0,1,One
5,T_0,161,818,-566,271,21722,2701060.632,Left,High,5/1/2023 13:53:33,185,0,1,One
1,T_0,1364,580,637,33,21723,2701185.559,Right,High,5/1/2023 13:53:33,310,0,1,One
2,T_0,574,718,-153,171,21723,2701185.559,Left,High,5/1/2023 13:53:33,310,0,1,One
3,T_0,1358,736,631,189,21723,2701185.559,Right,High,5/1/2023 13:53:33,310,0,1,One
4,T_0,342,736,-385,189,21723,2701185.559,Left,High,5/1/2023 13:53:33,310,0,1,One
5,T_0,161,818,-566,271,21723,2701185.559,Left,High,5/1/2023 13:53:33,310,0,1,One
1,T_0,1364,569,637,22,21724,2701310.618,Right,High,5/1/2023 13:53:33,435,0,1,One
2,T_0,575,719,-152,172,21724,2701310.618,Left,High,5/1/2023 13:53:33,435,0,1,One
3,T_0,1358,736,631,189,21724,2701310.618,Right,High,5/1/2023 13:53:33,435,0,1,One
4,T_0,343,737,-384,190,21724,2701310.618,Left,High,5/1/2023 13:53:33,435,0,1,One
5,T_0,161,818,-566,271,21724,2701310.618,Left,High,5/1/2023 13:53:33,435,0,1,One
1,T_0,1363,553,636,6,21725,2701435.585,Right,High,5/1/2023 13:53:33,560,0,1,One
2,T_0,577,720,-150,173,21725,2701435.585,Left,High,5/1/2023 13:53:33,560,0,1,One
3,T_0,1358,736,631,189,21725,2701435.585,Right,High,5/1/2023 13:53:33,560,0,1,One
4,T_0,343,737,-384,190,21725,2701435.585,Left,High,5/1/2023 13:53:33,560,0,1,One
5,T_0,161,818,-566,271,21725,2701435.585,Left,High,5/1/2023 13:53:33,560,0,1,One
1,T_0,1366,538,639,-9,21726,2701560.537,Right,High,5/1/2023 13:53:33,685,0,1,One
2,T_0,577,720,-150,173,21726,2701560.537,Left,High,5/1/2023 13:53:33,685,0,1,One
3,T_0,1358,736,631,189,21726,2701560.537,Right,High,5/1/2023 13:53:33,685,0,1,One
4,T_0,342,736,-385,189,21726,2701560.537,Left,High,5/1/2023 13:53:33,685,0,1,One
5,T_0,161,818,-566,271,21726,2701560.537,Left,High,5/1/2023 13:53:33,685,0,1,One
1,T_0,1366,526,639,-21,21727,2701685.442,Right,High,5/1/2023 13:53:33,810,0,1,One
2,T_0,576,722,-151,175,21727,2701685.442,Left,High,5/1/2023 13:53:33,810,0,1,One
3,T_0,1358,736,631,189,21727,2701685.442,Right,High,5/1/2023 13:53:33,810,0,1,One
4,T_0,342,736,-385,189,21727,2701685.442,Left,High,5/1/2023 13:53:33,810,0,1,One
5,T_0,161,818,-566,271,21727,2701685.442,Left,High,5/1/2023 13:53:33,810,0,1,One
1,T_0,1363,519,636,-28,21728,2701810.496,Right,High,5/1/2023 13:53:33,935,0,1,One
2,T_0,576,722,-151,175,21728,2701810.496,Left,High,5/1/2023 13:53:33,935,0,1,One
3,T_0,1358,736,631,189,21728,2701810.496,Right,High,5/1/2023 13:53:33,935,0,1,One
4,T_0,342,736,-385,189,21728,2701810.496,Left,High,5/1/2023 13:53:33,935,0,1,One
5,T_0,161,818,-566,271,21728,2701810.496,Left,High,5/1/2023 13:53:33,935,0,1,One
1,T_0,1361,516,634,-31,21729,2701935.384,Right,High,5/1/2023 13:53:34,60,0,1,One
2,T_0,576,722,-151,175,21729,2701935.384,Left,High,5/1/2023 13:53:34,60,0,1,One
3,T_0,1358,736,631,189,21729,2701935.384,Right,High,5/1/2023 13:53:34,60,0,1,One
4,T_0,342,736,-385,189,21729,2701935.384,Left,High,5/1/2023 13:53:34,60,0,1,One
5,T_0,161,818,-566,271,21729,2701935.384,Left,High,5/1/2023 13:53:34,60,0,1,One
1,T_0,1361,513,634,-34,21730,2702060.356,Right,High,5/1/2023 13:53:34,185,0,1,One
2,T_0,575,722,-152,175,21730,2702060.356,Left,High,5/1/2023 13:53:34,185,0,1,One
3,T_0,1357,736,630,189,21730,2702060.356,Right,High,5/1/2023 13:53:34,185,0,1,One
4,T_0,342,736,-385,189,21730,2702060.356,Left,High,5/1/2023 13:53:34,185,0,1,One
5,T_0,161,818,-566,271,21730,2702060.356,Left,High,5/1/2023 13:53:34,185,0,1,One
1,T_0,1361,512,634,-35,21731,2702185.326,Right,High,5/1/2023 13:53:34,310,0,1,One
2,T_0,575,723,-152,176,21731,2702185.326,Left,High,5/1/2023 13:53:34,310,0,1,One
3,T_0,1357,736,630,189,21731,2702185.326,Right,High,5/1/2023 13:53:34,310,0,1,One
4,T_0,343,737,-384,190,21731,2702185.326,Left,High,5/1/2023 13:53:34,310,0,1,One
5,T_0,161,818,-566,271,21731,2702185.326,Left,High,5/1/2023 13:53:34,310,0,1,One
1,T_0,1362,510,635,-37,21732,2702310.371,Right,High,5/1/2023 13:53:34,435,0,1,One
2,T_0,576,722,-151,175,21732,2702310.371,Left,High,5/1/2023 13:53:34,435,0,1,One
3,T_0,1357,736,630,189,21732,2702310.371,Right,High,5/1/2023 13:53:34,435,0,1,One
4,T_0,342,736,-385,189,21732,2702310.371,Left,High,5/1/2023 13:53:34,435,0,1,One
5,T_0,161,818,-566,271,21732,2702310.371,Left,High,5/1/2023 13:53:34,435,0,1,One
1,T_0,1362,512,635,-35,21733,2702435.372,Right,High,5/1/2023 13:53:34,560,0,1,One
2,T_0,576,722,-151,175,21733,2702435.372,Left,High,5/1/2023 13:53:34,560,0,1,One
3,T_0,1357,736,630,189,21733,2702435.372,Right,High,5/1/2023 13:53:34,560,0,1,One
4,T_0,342,736,-385,189,21733,2702435.372,Left,High,5/1/2023 13:53:34,560,0,1,One
5,T_0,161,818,-566,271,21733,2702435.372,Left,High,5/1/2023 13:53:34,560,0,1,One
1,T_0,1357,516,630,-31,21734,2702560.305,Right,High,5/1/2023 13:53:34,685,0,1,One
2,T_0,576,722,-151,175,21734,2702560.305,Left,High,5/1/2023 13:53:34,685,0,1,One
3,T_0,1358,736,631,189,21734,2702560.305,Right,High,5/1/2023 13:53:34,685,0,1,One
4,T_0,342,736,-385,189,21734,2702560.305,Left,High,5/1/2023 13:53:34,685,0,1,One
5,T_0,161,818,-566,271,21734,2702560.305,Left,High,5/1/2023 13:53:34,685,0,1,One
1,T_0,1361,511,634,-36,21735,2702685.294,Right,High,5/1/2023 13:53:34,810,0,1,One
2,T_0,576,723,-151,176,21735,2702685.294,Left,High,5/1/2023 13:53:34,810,0,1,One
3,T_0,1358,736,631,189,21735,2702685.294,Right,High,5/1/2023 13:53:34,810,0,1,One
4,T_0,342,736,-385,189,21735,2702685.294,Left,High,5/1/2023 13:53:34,810,0,1,One
5,T_0,161,818,-566,271,21735,2702685.294,Left,High,5/1/2023 13:53:34,810,0,1,One
1,T_0,1360,506,633,-41,21736,2702810.265,Right,High,5/1/2023 13:53:34,935,0,1,One
2,T_0,576,723,-151,176,21736,2702810.265,Left,High,5/1/2023 13:53:34,935,0,1,One
3,T_0,1358,736,631,189,21736,2702810.265,Right,High,5/1/2023 13:53:34,935,0,1,One
4,T_0,342,736,-385,189,21736,2702810.265,Left,High,5/1/2023 13:53:34,935,0,1,One
5,T_0,161,818,-566,271,21736,2702810.265,Left,High,5/1/2023 13:53:34,935,0,1,One
1,T_0,1356,501,629,-46,21737,2702935.15,Right,High,5/1/2023 13:53:35,59,0,1,One
2,T_0,577,722,-150,175,21737,2702935.15,Left,High,5/1/2023 13:53:35,59,0,1,One
3,T_0,1357,736,630,189,21737,2702935.15,Right,High,5/1/2023 13:53:35,59,0,1,One
4,T_0,342,736,-385,189,21737,2702935.15,Left,High,5/1/2023 13:53:35,59,0,1,One
5,T_0,161,818,-566,271,21737,2702935.15,Left,High,5/1/2023 13:53:35,59,0,1,One
1,T_0,1351,489,624,-58,21738,2703060.122,Right,High,5/1/2023 13:53:35,184,0,1,One
2,T_0,577,721,-150,174,21738,2703060.122,Left,High,5/1/2023 13:53:35,184,0,1,One
3,T_0,1357,736,630,189,21738,2703060.122,Right,High,5/1/2023 13:53:35,184,0,1,One
4,T_0,343,736,-384,189,21738,2703060.122,Left,High,5/1/2023 13:53:35,184,0,1,One
5,T_0,161,818,-566,271,21738,2703060.122,Left,High,5/1/2023 13:53:35,184,0,1,One
1,T_0,1344,480,617,-67,21739,2703185.095,Right,High,5/1/2023 13:53:35,309,0,1,One
2,T_0,577,721,-150,174,21739,2703185.095,Left,High,5/1/2023 13:53:35,309,0,1,One
3,T_0,1358,736,631,189,21739,2703185.095,Right,High,5/1/2023 13:53:35,309,0,1,One
4,T_0,342,736,-385,189,21739,2703185.095,Left,High,5/1/2023 13:53:35,309,0,1,One
5,T_0,161,818,-566,271,21739,2703185.095,Left,High,5/1/2023 13:53:35,309,0,1,One
1,T_0,1342,473,615,-74,21740,2703310.064,Right,High,5/1/2023 13:53:35,434,0,1,One
2,T_0,578,721,-149,174,21740,2703310.064,Left,High,5/1/2023 13:53:35,434,0,1,One
3,T_0,1358,736,631,189,21740,2703310.064,Right,High,5/1/2023 13:53:35,434,0,1,One
4,T_0,343,736,-384,189,21740,2703310.064,Left,High,5/1/2023 13:53:35,434,0,1,One
5,T_0,161,818,-566,271,21740,2703310.064,Left,High,5/1/2023 13:53:35,434,0,1,One
1,T_0,1338,462,611,-85,21741,2703435.036,Right,High,5/1/2023 13:53:35,559,0,1,One
2,T_0,578,720,-149,173,21741,2703435.036,Left,High,5/1/2023 13:53:35,559,0,1,One
3,T_0,1358,736,631,189,21741,2703435.036,Right,High,5/1/2023 13:53:35,559,0,1,One
4,T_0,342,736,-385,189,21741,2703435.036,Left,High,5/1/2023 13:53:35,559,0,1,One
5,T_0,161,818,-566,271,21741,2703435.036,Left,High,5/1/2023 13:53:35,559,0,1,One
1,T_0,1330,445,603,-102,21742,2703560.078,Right,High,5/1/2023 13:53:35,684,0,1,One
2,T_0,578,719,-149,172,21742,2703560.078,Left,High,5/1/2023 13:53:35,684,0,1,One
3,T_0,1358,736,631,189,21742,2703560.078,Right,High,5/1/2023 13:53:35,684,0,1,One
4,T_0,343,736,-384,189,21742,2703560.078,Left,High,5/1/2023 13:53:35,684,0,1,One
5,T_0,161,818,-566,271,21742,2703560.078,Left,High,5/1/2023 13:53:35,684,0,1,One
1,T_0,1326,428,599,-119,21743,2703685.062,Right,High,5/1/2023 13:53:35,809,0,1,One
2,T_0,577,719,-150,172,21743,2703685.062,Left,High,5/1/2023 13:53:35,809,0,1,One
3,T_0,1357,736,630,189,21743,2703685.062,Right,High,5/1/2023 13:53:35,809,0,1,One
4,T_0,342,736,-385,189,21743,2703685.062,Left,High,5/1/2023 13:53:35,809,0,1,One
5,T_0,161,818,-566,271,21743,2703685.062,Left,High,5/1/2023 13:53:35,809,0,1,One
1,T_0,1324,410,597,-137,21744,2703810.038,Right,High,5/1/2023 13:53:35,934,0,1,One
2,T_0,579,719,-148,172,21744,2703810.038,Left,High,5/1/2023 13:53:35,934,0,1,One
3,T_0,1358,736,631,189,21744,2703810.038,Right,High,5/1/2023 13:53:35,934,0,1,One
4,T_0,343,737,-384,190,21744,2703810.038,Left,High,5/1/2023 13:53:35,934,0,1,One
5,T_0,161,818,-566,271,21744,2703810.038,Left,High,5/1/2023 13:53:35,934,0,1,One
1,T_0,1319,393,592,-154,21745,2703934.998,Right,High,5/1/2023 13:53:36,59,0,1,One
2,T_0,579,720,-148,173,21745,2703934.998,Left,High,5/1/2023 13:53:36,59,0,1,One
3,T_0,1358,736,631,189,21745,2703934.998,Right,High,5/1/2023 13:53:36,59,0,1,One
4,T_0,342,736,-385,189,21745,2703934.998,Left,High,5/1/2023 13:53:36,59,0,1,One
5,T_0,161,818,-566,271,21745,2703934.998,Left,High,5/1/2023 13:53:36,59,0,1,One
1,T_0,1318,381,591,-166,21746,2704059.98,Right,High,5/1/2023 13:53:36,184,0,1,One
2,T_0,579,720,-148,173,21746,2704059.98,Left,High,5/1/2023 13:53:36,184,0,1,One
3,T_0,1358,736,631,189,21746,2704059.98,Right,High,5/1/2023 13:53:36,184,0,1,One
4,T_0,342,736,-385,189,21746,2704059.98,Left,High,5/1/2023 13:53:36,184,0,1,One
5,T_0,161,818,-566,271,21746,2704059.98,Left,High,5/1/2023 13:53:36,184,0,1,One
1,T_0,1315,367,588,-180,21747,2704184.863,Right,High,5/1/2023 13:53:36,309,0,1,One
2,T_0,579,721,-148,174,21747,2704184.863,Left,High,5/1/2023 13:53:36,309,0,1,One
3,T_0,1358,736,631,189,21747,2704184.863,Right,High,5/1/2023 13:53:36,309,0,1,One
4,T_0,342,736,-385,189,21747,2704184.863,Left,High,5/1/2023 13:53:36,309,0,1,One
5,T_0,161,818,-566,271,21747,2704184.863,Left,High,5/1/2023 13:53:36,309,0,1,One
1,T_0,1311,353,584,-194,21748,2704309.913,Right,High,5/1/2023 13:53:36,434,0,1,One
2,T_0,579,720,-148,173,21748,2704309.913,Left,High,5/1/2023 13:53:36,434,0,1,One
3,T_0,1358,736,631,189,21748,2704309.913,Right,High,5/1/2023 13:53:36,434,0,1,One
4,T_0,343,736,-384,189,21748,2704309.913,Left,High,5/1/2023 13:53:36,434,0,1,One
5,T_0,161,818,-566,271,21748,2704309.913,Left,High,5/1/2023 13:53:36,434,0,1,One
1,T_0,1305,337,578,-210,21749,2704434.805,Right,High,5/1/2023 13:53:36,559,0,1,One
2,T_0,579,720,-148,173,21749,2704434.805,Left,High,5/1/2023 13:53:36,559,0,1,One
3,T_0,1358,736,631,189,21749,2704434.805,Right,High,5/1/2023 13:53:36,559,0,1,One
4,T_0,343,736,-384,189,21749,2704434.805,Left,High,5/1/2023 13:53:36,559,0,1,One
5,T_0,161,818,-566,271,21749,2704434.805,Left,High,5/1/2023 13:53:36,559,0,1,One
1,T_0,1295,318,568,-229,21750,2704559.843,Right,High,5/1/2023 13:53:36,684,0,1,One
2,T_0,579,720,-148,173,21750,2704559.843,Left,High,5/1/2023 13:53:36,684,0,1,One
3,T_0,1358,736,631,189,21750,2704559.843,Right,High,5/1/2023 13:53:36,684,0,1,One
4,T_0,342,736,-385,189,21750,2704559.843,Left,High,5/1/2023 13:53:36,684,0,1,One
5,T_0,161,818,-566,271,21750,2704559.843,Left,High,5/1/2023 13:53:36,684,0,1,One
1,T_0,1287,300,560,-247,21751,2704684.828,Right,High,5/1/2023 13:53:36,809,0,1,One
